link,square_meters,rooms,metro_station,minutes_to_metro,renovation_type,price,price_per_meter
https://www.cian.ru/sale/flat/314904218/,66.3,1,Красносельская,9,,34000000,512821
https://www.cian.ru/sale/flat/311905760/,32.4,1,Озёрная,6,,13500000,416667
https://www.cian.ru/sale/flat/313796208/,32.5,1,Перово,7,,7800000,240000
https://www.cian.ru/sale/flat/312989612/,57.9,1,Фили,18,,37800000,652850
https://www.cian.ru/sale/flat/315037597/,38,1,Нагорная,5,,12500000,328947
https://www.cian.ru/sale/flat/315558776/,36.7,1,Ольховая,15,,8500000,231608
https://www.cian.ru/sale/flat/315858342/,41.08,1,Технопарк,14,,24900000,606134
https://www.cian.ru/sale/flat/315165538/,38,1,Красногвардейская,7,,12100000,318421
https://www.cian.ru/sale/flat/315348265/,41,1,Лебедянская,14,,9200000,224390
https://www.cian.ru/sale/flat/315617400/,39.8,1,Яхромская,4,,14370000,361055
https://www.cian.ru/sale/flat/313731766/,39.2,1,Апрелевка,22,,7500000,191327
https://www.cian.ru/sale/flat/315825385/,37,1,Улица Сергея Эйзенштейна,10,,15200000,410811
https://www.cian.ru/sale/flat/315451350/,38.3,1,Измайловская,4,,11500000,300261
https://www.cian.ru/sale/flat/314305926/,31.9,1,Ольховая,20,,6100000,191223
https://www.cian.ru/sale/flat/315385805/,32.4,1,Пражская,12,,11950000,368827
https://www.cian.ru/sale/flat/315879268/,39,1,Беломорская,6,,16000000,410256
https://www.cian.ru/sale/flat/315317956/,30.8,1,Щербинка,10,,6500000,211039
https://www.cian.ru/sale/flat/312559141/,43.5,1,,,,17500000,402299
https://www.cian.ru/sale/flat/315858870/,37.8,1,Печатники,17,,12000000,317460
https://www.cian.ru/sale/flat/315638242/,32.3,1,Измайловская,8,,10199000,315759
https://www.cian.ru/sale/flat/315430068/,35.4,1,Отрадное,15,,12400000,350282
https://www.cian.ru/sale/flat/315988605/,30.9,1,Силикатная,6,,7414000,239935
https://www.cian.ru/sale/flat/315960305/,31.6,1,Кузьминки,9,Косметический ремонт,11000000,348101
https://www.cian.ru/sale/flat/315892253/,39,1,Лебедянская,14,,11300000,289744
https://www.cian.ru/sale/flat/315261179/,41,1,,,,23200000,565854
https://www.cian.ru/sale/flat/315988573/,38.4,1,Некрасовка,5,,7650000,199219
https://www.cian.ru/sale/flat/314021586/,31.4,1,ВДНХ,4,,10900000,347134
https://www.cian.ru/sale/flat/312665593/,43,1,Хорошёвская,8,,29000000,674419
https://www.cian.ru/sale/flat/315094325/,42.4,1,,,Дизайнерский ремонт,27700000,653302
https://www.cian.ru/sale/flat/315817297/,39.6,1,Улица Горчакова,7,,12300000,310606
https://www.cian.ru/sale/flat/315290395/,37.8,1,Улица Дмитриевского,14,,10199999,269841
https://www.cian.ru/sale/flat/315348867/,30.6,1,Кантемировская,20,,10500000,343137
https://www.cian.ru/sale/flat/315509480/,35,1,Каховская,2,Без ремонта,15380000,439429
https://www.cian.ru/sale/flat/315213859/,36,1,Бибирево,5,,11290000,313611
https://www.cian.ru/sale/flat/315704234/,39,1,Селигерская,12,,13900000,356410
https://www.cian.ru/sale/flat/315308784/,35.4,1,Царицыно,16,,10700000,302260
https://www.cian.ru/sale/flat/313434541/,43,1,Ольховая,16,,10005000,232674
https://www.cian.ru/sale/flat/315898629/,48.5,1,,,,17600000,362887
https://www.cian.ru/sale/flat/314539287/,34,1,Сходненская,6,,10490000,308529
https://www.cian.ru/sale/flat/315365892/,38,1,Прокшино,13,,15990990,420816
https://www.cian.ru/sale/flat/313192992/,33.4,1,Нагатинская,15,,21000000,628743
https://www.cian.ru/sale/flat/314951462/,52.8,1,Кунцевская,14,Евроремонт,16200000,306818
https://www.cian.ru/sale/flat/315200510/,21.5,1,Преображенская площадь,15,,19400000,468599
https://www.cian.ru/sale/flat/312362551/,47.3,1,Говорово,9,,15200000,321353
https://www.cian.ru/sale/flat/313254492/,30.7,1,Белорусская,16,,12300000,400651
https://www.cian.ru/sale/flat/314491940/,43.6,1,,,,17750000,407110
https://www.cian.ru/sale/flat/315053315/,39.4,1,Трикотажная,4,,19900000,505076
https://www.cian.ru/sale/flat/315911081/,33.3,1,Калужская,19,,12000000,360360
https://www.cian.ru/sale/flat/315931704/,39,1,Алексеевская,12,,19200000,492308
https://www.cian.ru/sale/flat/313339832/,37.4,1,м. Шелепиха,,,21000000,561497
https://www.cian.ru/sale/flat/315406856/,35.5,1,Фирсановская,13,Евроремонт,8700000,245070
https://www.cian.ru/sale/flat/314534081/,42.8,1,Спартак,13,,23400000,546729
https://www.cian.ru/sale/flat/306523061/,38.4,1,Лесопарковая,4,,13590000,353906
https://www.cian.ru/sale/flat/315876160/,45,1,Улица Скобелевская,17,,13000000,288889
https://www.cian.ru/sale/flat/314971371/,46.9,1,Технопарк,12,,23490000,500853
https://www.cian.ru/sale/flat/314146172/,34.2,1,Филатов Луг,9,,11500000,336257
https://www.cian.ru/sale/flat/315705371/,43.5,1,Бибирево,8,Евроремонт,13100000,301149
https://www.cian.ru/sale/flat/313685480/,41,1,Филатов Луг,20,,13500000,329268
https://www.cian.ru/sale/flat/314947646/,42,1,Народное Ополчение,9,Дизайнерский ремонт,25500000,607143
https://www.cian.ru/sale/flat/312299916/,35.4,1,Зеленоград — Крюково,2,,8000000,225989
https://www.cian.ru/sale/flat/315279847/,39,1,Октябрьское поле,17,Дизайнерский ремонт,33500000,858974
https://www.cian.ru/sale/flat/314487425/,35.2,1,Технопарк,11,Дизайнерский ремонт,23800000,676136
https://www.cian.ru/sale/flat/315900189/,40,1,м. Крымская,,Косметический ремонт,16600000,415000
https://www.cian.ru/sale/flat/314580697/,47,1,,,,26800000,570213
https://www.cian.ru/sale/flat/312989740/,41.3,1,Крёкшино,12,,8400000,203390
https://www.cian.ru/sale/flat/311616260/,40.7,1,Текстильщики,15,Косметический ремонт,10500000,257985
https://www.cian.ru/sale/flat/315038255/,41.3,1,Саларьево,9,,13500000,326877
https://www.cian.ru/sale/flat/315538395/,52,1,Алексеевская,10,,26490000,509423
https://www.cian.ru/sale/flat/315507655/,35,1,Моссельмаш,7,Косметический ремонт,8500000,242857
https://www.cian.ru/sale/flat/315752552/,35.1,1,Крымская,14,,11500000,327635
https://www.cian.ru/sale/flat/315648205/,42,1,Аминьевская,9,,20500000,488095
https://www.cian.ru/sale/flat/315618543/,33,1,Пражская,4,Дизайнерский ремонт,11200000,339394
https://www.cian.ru/sale/flat/306899325/,54.5,1,Фили,15,,30000000,550459
https://www.cian.ru/sale/flat/315267207/,45.9,1,,,,23990000,522658
https://www.cian.ru/sale/flat/313899611/,33,1,Октябрьское поле,14,,9600000,290909
https://www.cian.ru/sale/flat/315443321/,29,1,ЖК «Roza Rossa»,,,37000000,1275862
https://www.cian.ru/sale/flat/310309761/,36,1,Люблино,4,Косметический ремонт,9500000,263889
https://www.cian.ru/sale/flat/314850087/,40,1,Новогиреево,6,,8999000,224975
https://www.cian.ru/sale/flat/312436253/,37,1,Потапово,6,,10500000,283784
https://www.cian.ru/sale/flat/314779869/,32.9,1,Перерва,4,,8500000,258359
https://www.cian.ru/sale/flat/311379367/,32.4,1,Бабушкинская,7,,9990000,308333
https://www.cian.ru/sale/flat/314205722/,29.4,1,Багратионовская,8,,11800000,401361
https://www.cian.ru/sale/flat/314781283/,42.1,1,р-н Метрогородок,,,15400000,365796
https://www.cian.ru/sale/flat/312448280/,38.7,1,Отрадное,11,Без ремонта,10700000,276486
https://www.cian.ru/sale/flat/315657289/,40,1,Зябликово,7,,18100000,452500
https://www.cian.ru/sale/flat/312825286/,40,1,Крылатское,8,Евроремонт,17700000,442500
https://www.cian.ru/sale/flat/313485034/,33.1,1,Потапово,9,Косметический ремонт,6700000,202417
https://www.cian.ru/sale/flat/314838113/,35.2,1,Люблино,9,Косметический ремонт,9600000,272727
https://www.cian.ru/sale/flat/315216172/,30,1,Текстильщики,16,,9000000,300000
https://www.cian.ru/sale/flat/315611466/,37.7,1,Свиблово,9,Косметический ремонт,10800000,286472
https://www.cian.ru/sale/flat/314791156/,38,1,Борисово,4,,11999999,315789
https://www.cian.ru/sale/flat/315058475/,33.1,1,Солнцево,15,,10900000,329305
https://www.cian.ru/sale/flat/315594271/,34.6,1,Свиблово,5,,10600000,306358
https://www.cian.ru/sale/flat/315448333/,50,1,Пионерская,5,,18600000,372000
https://www.cian.ru/sale/flat/315930735/,33.1,1,Говорово,7,,10800000,326284
https://www.cian.ru/sale/flat/315445127/,28,1,Водный стадион,7,,13750000,491071
https://www.cian.ru/sale/flat/314791001/,33,1,Сокол,9,,12400000,375758
https://www.cian.ru/sale/flat/315216755/,34.8,1,Академическая,17,Евроремонт,15400000,442529
https://www.cian.ru/sale/flat/315703465/,30.2,1,Первомайская,3,,10300000,341060
https://www.cian.ru/sale/flat/314199930/,32,1,Свиблово,9,,15750000,492188
https://www.cian.ru/sale/flat/315848537/,38,1,Рассказовка,11,,12250000,322368
https://www.cian.ru/sale/flat/311737858/,32.1,1,Алтуфьево,18,,10950000,341121
https://www.cian.ru/sale/flat/314437567/,34.8,1,Молодёжная,6,,12400000,356322
https://www.cian.ru/sale/flat/315355823/,45,1,Царицыно,6,,10990000,244222
https://www.cian.ru/sale/flat/313972453/,34.4,1,Текстильщики,7,,9200000,267442
https://www.cian.ru/sale/flat/315807213/,46.5,1,Зеленоград — Крюково,6,,11400000,245161
https://www.cian.ru/sale/flat/315646712/,50.5,1,,,Дизайнерский ремонт,19700000,390099
https://www.cian.ru/sale/flat/314466698/,37.9,1,Новогиреево,19,,9800000,258575
https://www.cian.ru/sale/flat/304424222/,31.9,1,,,,11500000,360502
https://www.cian.ru/sale/flat/315973487/,35,1,Пролетарская,10,,13500000,385714
https://www.cian.ru/sale/flat/315278562/,45.9,1,Физтех,12,,10950000,238562
https://www.cian.ru/sale/flat/315988599/,37.3,1,Новаторская,10,,11504700,308437
https://www.cian.ru/sale/flat/315957058/,31.8,1,Лухмановская,8,,9000000,283019
https://www.cian.ru/sale/flat/315089385/,33.1,1,Братиславская,18,,11500000,347432
https://www.cian.ru/sale/flat/313791723/,32.8,1,Щербинка,6,,7700000,234756
https://www.cian.ru/sale/flat/314947593/,42.2,1,Лебедянская,10,,12500000,296209
https://www.cian.ru/sale/flat/313860847/,41.3,1,Братиславская,9,,9700000,234867
https://www.cian.ru/sale/flat/315046499/,35,1,Крёкшино,15,,6400000,182857
https://www.cian.ru/sale/flat/315040115/,32.6,1,Царицыно,11,Без ремонта,9300000,285276
https://www.cian.ru/sale/flat/309447203/,39.2,1,Бибирево,12,,10300000,262755
https://www.cian.ru/sale/flat/314929759/,36.5,1,Люблино,4,Косметический ремонт,9499999,260274
https://www.cian.ru/sale/flat/306926249/,47,1,Зеленоград — Крюково,6,,13000000,276596
https://www.cian.ru/sale/flat/315154218/,36,1,Ховрино,11,,12200000,338889
https://www.cian.ru/sale/flat/315253392/,30,1,Раменки,4,,4100000,136667
https://www.cian.ru/sale/flat/315412798/,34.3,1,Сокол,6,,19500000,568513
https://www.cian.ru/sale/flat/315916888/,32.9,1,Щёлковская,6,,8800000,267477
https://www.cian.ru/sale/flat/313084247/,34.9,1,,,,10700000,306590
https://www.cian.ru/sale/flat/314425665/,34.2,1,Братиславская,13,,11800000,345029
https://www.cian.ru/sale/flat/315775528/,35.7,1,Щербинка,16,Косметический ремонт,6200000,173669
https://www.cian.ru/sale/flat/314328347/,39.7,1,Черкизовская,15,,14990000,377582
